Local time,Open,High,Low,Close,Volume
10.12.2017 18:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
10.12.2017 19:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
10.12.2017 20:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
10.12.2017 21:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
10.12.2017 22:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
10.12.2017 23:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 00:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 01:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 02:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 03:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 04:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 05:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 06:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 07:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 08:00:00.000 GMT+0100,95.757,95.757,95.757,95.757,0
11.12.2017 09:00:00.000 GMT+0100,95.478,95.528,95.108,95.188,210679992.6758
11.12.2017 10:00:00.000 GMT+0100,95.188,95.308,95.147,95.237,165889999.3896
11.12.2017 11:00:00.000 GMT+0100,95.237,95.268,95.027,95.098,159289993.2861
11.12.2017 12:00:00.000 GMT+0100,95.088,95.128,94.528,94.538,158309997.5586
11.12.2017 13:00:00.000 GMT+0100,94.528,94.787,94.467,94.568,160210205.0781
11.12.2017 14:00:00.000 GMT+0100,94.578,94.747,94.407,94.697,170600006.1035
11.12.2017 15:00:00.000 GMT+0100,94.677,94.807,94.347,94.787,290320007.3242
11.12.2017 16:00:00.000 GMT+0100,94.788,94.838,94.407,94.448,355403747.5586
11.12.2017 17:00:00.000 GMT+0100,94.467,94.667,94.437,94.558,170000000
11.12.2017 18:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
11.12.2017 19:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
11.12.2017 20:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
11.12.2017 21:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
11.12.2017 22:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
11.12.2017 23:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 00:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 01:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 02:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 03:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 04:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 05:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 06:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 07:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 08:00:00.000 GMT+0100,94.558,94.558,94.558,94.558,0
12.12.2017 09:00:00.000 GMT+0100,94.738,95.417,94.677,95.257,277440002.4414
12.12.2017 10:00:00.000 GMT+0100,95.267,95.868,95.227,95.838,252320007.3242
12.12.2017 11:00:00.000 GMT+0100,95.838,95.898,95.197,95.408,171680068.9697
12.12.2017 12:00:00.000 GMT+0100,95.408,95.688,95.388,95.658,127970664.978
12.12.2017 13:00:00.000 GMT+0100,95.667,95.898,95.527,95.528,150770401.001
12.12.2017 14:00:00.000 GMT+0100,95.528,95.848,95.518,95.627,148800003.0518
12.12.2017 15:00:00.000 GMT+0100,95.627,95.827,95.518,95.637,233500000
12.12.2017 16:00:00.000 GMT+0100,95.637,96.147,95.637,95.988,246490005.4932
12.12.2017 17:00:00.000 GMT+0100,95.988,96.297,95.887,96.248,152139999.3896
12.12.2017 18:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
12.12.2017 19:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
12.12.2017 20:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
12.12.2017 21:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
12.12.2017 22:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
12.12.2017 23:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 00:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 01:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 02:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 03:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 04:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 05:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 06:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 07:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 08:00:00.000 GMT+0100,96.248,96.248,96.248,96.248,0
13.12.2017 09:00:00.000 GMT+0100,95.527,96.108,95.527,95.587,198250000
13.12.2017 10:00:00.000 GMT+0100,95.608,95.827,95.557,95.737,194600006.1035
13.12.2017 11:00:00.000 GMT+0100,95.737,95.958,95.618,95.947,129059997.5586
13.12.2017 12:00:00.000 GMT+0100,95.937,96.047,95.767,95.778,90790000.9155
13.12.2017 13:00:00.000 GMT+0100,95.768,96.027,95.548,96.008,118130249.0234
13.12.2017 14:00:00.000 GMT+0100,95.998,96.278,95.987,96.128,137279998.7793
13.12.2017 15:00:00.000 GMT+0100,96.128,96.517,95.987,96.307,203259994.5068
13.12.2017 16:00:00.000 GMT+0100,96.307,96.377,95.907,96.077,243460006.7139
13.12.2017 17:00:00.000 GMT+0100,96.077,96.198,95.968,95.968,118989997.8638
13.12.2017 18:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
13.12.2017 19:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
13.12.2017 20:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
13.12.2017 21:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
13.12.2017 22:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
13.12.2017 23:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 00:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 01:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 02:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 03:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 04:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 05:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 06:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 07:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 08:00:00.000 GMT+0100,95.968,95.968,95.968,95.968,0
14.12.2017 09:00:00.000 GMT+0100,95.412,96.108,95.317,96.067,311980010.9863
14.12.2017 10:00:00.000 GMT+0100,96.067,96.468,96.048,96.328,233470001.2207
14.12.2017 11:00:00.000 GMT+0100,96.327,96.327,95.697,95.947,241220046.9971
14.12.2017 12:00:00.000 GMT+0100,95.938,96.147,95.848,95.937,178479995.7275
14.12.2017 13:00:00.000 GMT+0100,95.937,96.107,95.458,95.468,213450378.418
14.12.2017 14:00:00.000 GMT+0100,95.457,96.368,95.357,96.328,270410003.6621
14.12.2017 15:00:00.000 GMT+0100,96.328,97.128,96.327,96.947,284109985.3516
14.12.2017 16:00:00.000 GMT+0100,96.947,97.458,96.718,97.287,363059997.5586
14.12.2017 17:00:00.000 GMT+0100,97.287,97.348,96.958,97.038,203740005.4932
14.12.2017 18:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
14.12.2017 19:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
14.12.2017 20:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
14.12.2017 21:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
14.12.2017 22:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
14.12.2017 23:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 00:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 01:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 02:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 03:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 04:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 05:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 06:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 07:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 08:00:00.000 GMT+0100,97.038,97.038,97.038,97.038,0
15.12.2017 09:00:00.000 GMT+0100,97.038,97.038,95.698,95.767,294829986.5723
15.12.2017 10:00:00.000 GMT+0100,95.748,95.898,95.497,95.628,232399993.8965
15.12.2017 11:00:00.000 GMT+0100,95.638,96.087,95.597,95.917,253750000
15.12.2017 12:00:00.000 GMT+0100,95.917,96.328,95.897,96.017,205970001.2207
15.12.2017 13:00:00.000 GMT+0100,96.018,96.488,95.797,96.337,136164398.1934
15.12.2017 14:00:00.000 GMT+0100,96.337,96.627,96.188,96.528,178360000.6104
15.12.2017 15:00:00.000 GMT+0100,96.528,96.668,96.247,96.397,249910003.6621
15.12.2017 16:00:00.000 GMT+0100,96.388,97.037,96.307,96.927,291160003.6621
15.12.2017 17:00:00.000 GMT+0100,96.927,97.087,96.638,97.087,155789993.2861
15.12.2017 18:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
15.12.2017 19:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
15.12.2017 20:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
15.12.2017 21:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
15.12.2017 22:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
15.12.2017 23:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 00:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 01:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 02:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 03:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 04:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 05:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 06:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 07:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 08:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 09:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 10:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 11:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 12:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 13:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 14:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 15:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 16:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 17:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 18:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 19:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 20:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 21:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 22:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
16.12.2017 23:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 00:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 01:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 02:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 03:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 04:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 05:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 06:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 07:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 08:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 09:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 10:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 11:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 12:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 13:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 14:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 15:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 16:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 17:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 18:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 19:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 20:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 21:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 22:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
17.12.2017 23:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 00:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 01:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 02:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 03:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 04:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 05:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 06:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 07:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 08:00:00.000 GMT+0100,97.087,97.087,97.087,97.087,0
18.12.2017 09:00:00.000 GMT+0100,97.808,98.477,97.597,98.457,313030151.3672
18.12.2017 10:00:00.000 GMT+0100,98.478,98.528,98.208,98.457,213490005.4932
18.12.2017 11:00:00.000 GMT+0100,98.468,98.588,98.297,98.378,182509994.5068
18.12.2017 12:00:00.000 GMT+0100,98.378,98.828,98.357,98.717,189389999.3896
18.12.2017 13:00:00.000 GMT+0100,98.717,98.808,98.427,98.488,179990356.4453
18.12.2017 14:00:00.000 GMT+0100,98.517,98.628,98.378,98.498,156059997.5586
18.12.2017 15:00:00.000 GMT+0100,98.498,98.568,98.037,98.148,206750000
18.12.2017 16:00:00.000 GMT+0100,98.148,98.497,98.128,98.447,299839996.3379
18.12.2017 17:00:00.000 GMT+0100,98.427,98.507,98.237,98.298,166199996.9482
18.12.2017 18:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
18.12.2017 19:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
18.12.2017 20:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
18.12.2017 21:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
18.12.2017 22:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
18.12.2017 23:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 00:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 01:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 02:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 03:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 04:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 05:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 06:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 07:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 08:00:00.000 GMT+0100,98.298,98.298,98.298,98.298,0
19.12.2017 09:00:00.000 GMT+0100,98.607,98.768,98.398,98.398,199669998.1689
19.12.2017 10:00:00.000 GMT+0100,98.398,98.458,98.257,98.398,160339996.3379
19.12.2017 11:00:00.000 GMT+0100,98.398,98.447,98.117,98.407,149860000.6104
19.12.2017 12:00:00.000 GMT+0100,98.407,98.448,98.008,98.087,118980003.3569
19.12.2017 13:00:00.000 GMT+0100,98.087,98.238,98.037,98.118,108130332.9468
19.12.2017 14:00:00.000 GMT+0100,98.118,98.178,97.727,97.777,126419998.1689
19.12.2017 15:00:00.000 GMT+0100,97.777,97.867,97.578,97.707,193529998.7793
19.12.2017 16:00:00.000 GMT+0100,97.707,97.778,97.158,97.187,248240005.4932
19.12.2017 17:00:00.000 GMT+0100,97.188,97.438,96.987,97.048,212050003.0518
19.12.2017 18:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
19.12.2017 19:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
19.12.2017 20:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
19.12.2017 21:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
19.12.2017 22:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
19.12.2017 23:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 00:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 01:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 02:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 03:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 04:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 05:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 06:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 07:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 08:00:00.000 GMT+0100,97.048,97.048,97.048,97.048,0
20.12.2017 09:00:00.000 GMT+0100,97.278,97.447,95.577,96.477,281859985.3516
20.12.2017 10:00:00.000 GMT+0100,96.467,96.507,96.027,96.217,239440002.4414
20.12.2017 11:00:00.000 GMT+0100,96.207,96.387,96.058,96.248,177919998.1689
20.12.2017 12:00:00.000 GMT+0100,96.258,96.318,96.027,96.268,199800003.0518
20.12.2017 13:00:00.000 GMT+0100,96.268,96.557,96.158,96.227,155530883.7891
20.12.2017 14:00:00.000 GMT+0100,96.227,96.287,95.978,96.048,153699996.9482
20.12.2017 15:00:00.000 GMT+0100,96.037,96.108,95.297,95.507,352959991.4551
20.12.2017 16:00:00.000 GMT+0100,95.497,95.558,94.698,94.757,531059997.5586
20.12.2017 17:00:00.000 GMT+0100,94.757,95.057,94.757,94.897,210399993.8965
20.12.2017 18:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
20.12.2017 19:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
20.12.2017 20:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
20.12.2017 21:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
20.12.2017 22:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
20.12.2017 23:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 00:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 01:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 02:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 03:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 04:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 05:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 06:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 07:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 08:00:00.000 GMT+0100,94.897,94.897,94.897,94.897,0
21.12.2017 09:00:00.000 GMT+0100,95.098,95.118,94.397,94.438,316929992.6758
21.12.2017 10:00:00.000 GMT+0100,94.438,94.627,94.327,94.438,267089996.3379
21.12.2017 11:00:00.000 GMT+0100,94.457,94.958,94.447,94.927,206860000.6104
21.12.2017 12:00:00.000 GMT+0100,94.927,95.378,94.897,95.257,194559997.5586
21.12.2017 13:00:00.000 GMT+0100,95.258,95.578,95.018,95.027,173680053.7109
21.12.2017 14:00:00.000 GMT+0100,95.048,95.228,95.007,95.228,148570007.3242
21.12.2017 15:00:00.000 GMT+0100,95.228,95.368,95.027,95.098,236839996.3379
21.12.2017 16:00:00.000 GMT+0100,95.098,95.518,94.898,95.288,335179992.6758
21.12.2017 17:00:00.000 GMT+0100,95.298,95.598,95.257,95.317,164350006.1035
21.12.2017 18:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
21.12.2017 19:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
21.12.2017 20:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
21.12.2017 21:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
21.12.2017 22:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
21.12.2017 23:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 00:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 01:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 02:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 03:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 04:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 05:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 06:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 07:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 08:00:00.000 GMT+0100,95.317,95.317,95.317,95.317,0
22.12.2017 09:00:00.000 GMT+0100,95.017,95.318,94.587,95.047,267170013.4277
22.12.2017 10:00:00.000 GMT+0100,95.058,95.368,95.027,95.047,179279998.7793
22.12.2017 11:00:00.000 GMT+0100,95.048,95.178,94.838,94.957,143429992.6758
22.12.2017 12:00:00.000 GMT+0100,94.958,95.037,94.877,94.957,116949996.9482
22.12.2017 13:00:00.000 GMT+0100,94.947,95.017,94.587,94.657,135230987.5488
22.12.2017 14:00:00.000 GMT+0100,94.657,94.868,94.648,94.738,99440002.4414
22.12.2017 15:00:00.000 GMT+0100,94.708,94.818,94.608,94.798,151449996.9482
22.12.2017 16:00:00.000 GMT+0100,94.788,94.898,94.717,94.797,150880004.8828
22.12.2017 17:00:00.000 GMT+0100,94.797,94.878,94.577,94.578,116529998.7793
22.12.2017 18:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
22.12.2017 19:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
22.12.2017 20:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
22.12.2017 21:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
22.12.2017 22:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
22.12.2017 23:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 00:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 01:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 02:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 03:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 04:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 05:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 06:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 07:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 08:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 09:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 10:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 11:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 12:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 13:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 14:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 15:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 16:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 17:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 18:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 19:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 20:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 21:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 22:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
23.12.2017 23:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 00:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 01:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 02:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 03:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 04:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 05:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 06:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 07:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 08:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 09:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 10:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
24.12.2017 11:00:00.000 GMT+0100,94.578,94.578,94.578,94.578,0
